T,x,y,z,Vx,Vy,Vz,V,Ax,Ay,Az,A,dx,dy,dz,displacement,V_pred_poly,V_pred_gpr,V_deviation_poly,V_deviation_gpr,V_pred,V_deviation,A_pred_poly,A_pred_gpr,A_deviation_poly,A_deviation_gpr,A_pred,A_deviation,displacement_pred_poly,displacement_pred_gpr,displacement_deviation_poly,displacement_deviation_gpr,displacement_pred,displacement_deviation
32,441273.2787428409,-105933.10814409741,1144653.5352882275,16.50944850752712,-83.10748182469396,-70.12456094888039,109.98576941376446,0.018748377041774945,-0.21628755750396778,0.3897577474243022,0.44614225405132707,16.186418257420883,-81.41563065326773,-70.24408911983483,108.74160706440186,110.28181337420125,110.17687563105355,-0.2960439604367906,-0.1911062172890894,110.17687563105355,-0.1911062172890894,0.3758589147183733,0.4500282065307736,0.07028333933295378,-0.0038859524794465083,0.4500282065307736,-0.0038859524794465083,112.66423753318097,109.22858980880788,-3.9226304687791043,-0.48698274440602063,109.22858980880788,-0.48698274440602063
33,441289.97444784443,-106017.26320549034,1144583.5602325755,16.554585990012857,-83.35271936622158,-69.7275195601862,109.9256891134232,0.042106503746472866,-0.2937238152977102,0.39133265187032434,0.4911088288258068,16.695705003512558,-84.15506139292847,-69.97505565197207,110.71282372475405,110.18595755859171,110.05019284103051,-0.26026844516850645,-0.12450372760730488,110.05019284103051,-0.12450372760730488,0.3701447724517135,0.49258790177246653,0.1209640563740933,-0.0014790729466597208,0.49258790177246653,-0.0014790729466597208,112.67649493889232,110.05959923133112,-1.963671214138273,0.6532244934229254,110.05959923133112,0.6532244934229254
34,441306.58690577326,-106100.8015700177,1144514.0383550527,16.71042433565599,-84.12007115979796,-69.36854385575279,110.30602671692355,0.04348552061419504,-0.2964781117127856,0.3933783205738294,0.4945065867360647,16.612457928829826,-83.53836452736869,-69.52187752281316,109.94509339048153,110.0907746452656,109.98386285823189,0.21525207165795734,0.32216385869166686,109.98386285823189,0.32216385869166686,0.3653291382044448,0.48990597240569933,0.1291774485316199,0.004600614330365349,0.48990597240569933,0.004600614330365349,112.66803243842408,109.88458969368048,-2.722939047942546,0.0605036968010495,109.88458969368048,0.0605036968010495
35,441323.2111730674,-106184.6093973151,1144444.8902461338,16.69819200774655,-83.96898046088172,-68.92535791872069,109.91052843195351,0.012180909345624968,-0.20720087766821677,0.39427808939013714,0.44557355176457974,16.624267294129822,-83.8078272973944,-69.1481089189183,109.91623695541595,109.99630633799092,109.93656805224126,-0.08577790603740709,-0.02603962028774731,109.93656805224126,-0.02603962028774731,0.3613772582218824,0.44722284187929484,0.08419629354269736,-0.0016492901147150962,0.44722284187929484,-0.0016492901147150962,112.6397340389905,109.98091917066756,-2.723497083574543,-0.064682215251608,109.98091917066756,-0.064682215251608
36,441340.2125019077,-106270.03540398402,1144376.0275621696,16.65507310173125,-84.28174183592782,-68.55875016674399,109.9140832257087,-0.030399293373339374,-0.06739095027092787,0.39764522721292367,0.4044593724235287,17.001328840327915,-85.42600666891667,-68.86268396419473,111.03475600228661,109.90259434053569,109.85542530575373,0.011488885173008612,0.0586579199549675,109.85542530575373,0.0586579199549675,0.35825437874934196,0.40859734410643067,0.046204993674186734,-0.004137971682901975,0.40859734410643067,-0.004137971682901975,112.5924837478058,110.14958799125117,-1.5577277455191876,0.8851680110354465,110.14958799125117,0.8851680110354465
37,441356.65260981594,-106352.49119081159,1144307.9388394235,16.64316615370335,-84.30788841649773,-68.16102595773991,109.68473224875058,-0.013265619619633285,-0.14026078491151567,0.38724094840697915,0.4120735572334434,16.440107908216305,-82.45578682757332,-68.08872274612077,108.19107215748494,109.8096803566679,109.72308906999753,-0.12494810791731936,-0.038356821246949835,109.72308906999753,-0.038356821246949835,0.3559257460321399,0.40561875332804437,0.05614781120130352,0.0064548039053990425,0.40561875332804437,0.0064548039053990425,112.52716557208424,108.99343624091473,-4.336093414599304,-0.8023640834297936,108.99343624091473,-0.8023640834297936
38,441373.14155290765,-106438.2693824491,1144239.7203075741,16.58594079581089,-84.2875719333446,-67.76248370017856,109.41317293506229,0.025929033884895248,-0.13918215087877,0.40109490702627254,0.42534822247643045,16.488943091710098,-85.77819163750974,-68.21853184932843,110.8311846573916,109.7176060901556,109.56819988423943,-0.3044331550933066,-0.15502694917714166,109.56819988423943,-0.15502694917714166,0.3543566063155914,0.42929452874963236,0.07099161616083904,-0.003946306273201916,0.42929452874963236,-0.003946306273201916,112.44466351904,109.85605508905188,-1.613478861648403,0.9751295683397245,109.85605508905188,0.9751295683397245
39,441389.96247833595,-106522.03185016505,1144172.2387436428,16.666430062608562,-84.66736933673091,-67.38728640996851,109.48689278234794,0.03770177268830608,-0.22100329214474074,0.3991762151406135,0.45782696462379724,16.820925428299233,-83.76246771594742,-67.48156393133104,108.87082254097218,109.62641324476678,109.43562662422957,-0.13952046241884375,0.051266158118366434,109.43562662422957,0.051266158118366434,0.35351220584501153,0.458552614257501,0.10431475877878571,-0.000725649633703751,0.458552614257501,-0.000725649633703751,112.34586159588736,109.25298968415278,-3.4750390549151717,-0.3821671431805953,109.25298968415278,-0.3821671431805953
40,441406.4872716268,-106606.70293397401,1144105.065191559,16.77308631670312,-84.79791213020508,-66.94014540549833,109.32980102944857,0.04742372578359237,-0.24776120508700644,0.40186867431271767,0.4744818815373503,16.524793290824164,-84.67108380896389,-67.17355208378285,109.33685255320705,109.53614352426946,109.34729611622663,-0.20634249482088762,-0.017495086778055224,109.34729611622663,-0.017495086778055224,0.3533577908657175,0.4719863115833101,0.12112409067163282,0.002495569954040211,0.4719863115833101,0.002495569954040211,112.23164380984053,109.01194876343457,-2.894791256633482,0.3249037897724776,109.01194876343457,0.3249037897724776
41,441423.3119007694,-106691.61126173279,1144038.3299653812,16.738102256698767,-85.1577347787912,-66.57631402937696,109.38194297757222,0.0250174631475236,-0.213416332254711,0.40871323102852275,0.46175633136229494,16.82462914264761,-84.90832775877789,-66.73522617784329,109.29813667939439,109.44683863243165,109.28809951281487,-0.06489565485942705,0.09384346475735583,109.28809951281487,0.09384346475735583,0.3538586076230237,0.46096396614284796,0.10789772373927126,0.0007923652194469777,0.46096396614284796,0.0007923652194469777,112.10289416811374,109.34420569501329,-2.8047574887193463,-0.046069015618897424,109.34420569501329,-0.046069015618897424
